"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"3","Accrington Stanley",21,17,18,1.14979334878333,1.30675572983333,1.06273779322778,1.1761723965,12.3888888888889,12.2777777777778,3.88888888888889,11.5,11.3333333333333,3.66666666666667,18.6003137026095,17.3108945986897,385.944444444444,0.610335396574061,25.1254882931337
"16","Barnet",24,14,17,1.49907527234706,1.02653779614706,1.40689880175882,0.888273090264706,14.1764705882353,14.0588235294118,4.88235294117647,9.52941176470588,9.35294117647059,2.82352941176471,16.6871964154725,19.0555783313698,443.411764705882,0.687052268506235,23.2617299078867
"23","Barrow",20,18,18,0.98463806955,1.51694290193889,0.98463806955,1.51694290193889,10.0555555555556,10.0555555555556,2.66666666666667,14.8888888888889,14.8888888888889,5.11111111111111,17.1334596993521,18.0069850095972,387.111111111111,0.663318025258324,24.6555233875287
"39","Bristol Rovers",17,20,18,1.17763797625,1.2187902626,1.13411019847222,1.08820692926667,11.3333333333333,11.2777777777778,2.61111111111111,11,10.8333333333333,3.77777777777778,16.1385812587113,17.2835617901908,419.722222222222,0.678093977498345,24.9944600040556
"43","Bromley",30,5,18,1.33490578863889,1.20462126386111,1.24785023308333,1.16109348608333,13.5555555555556,13.4444444444444,4,10.4444444444444,10.3888888888889,3.5,17.0018187369842,16.8884772363528,340.666666666667,0.545988258317025,27.4080656395466
"47","Cambridge United",26,11,17,1.13532020891176,0.793295988923529,1.13532020891176,0.747207753629412,11.3529411764706,11.3529411764706,3.17647058823529,7.64705882352941,7.58823529411765,2.82352941176471,16.9649943156846,17.9274471673158,408.823529411765,0.635539568345324,25.0587696448374
"55","Cheltenham Town",17,21,17,0.731054612270588,1.67068627258235,0.731054612270588,1.5324215667,9,9,2.52941176470588,17.4705882352941,17.2941176470588,5.58823529411765,20.4980420769217,17.7492868214542,387.529411764706,0.653157255616272,25.5911260373664
"59","Chesterfield",28,7,18,1.30264333339444,1.45290987961667,1.25911555561667,1.23527099072778,11.7777777777778,11.7222222222222,3.94444444444444,10.7777777777778,10.5,4.38888888888889,16.5080739305829,16.9479588981327,518.777777777778,0.748340115656458,22.9840435061737
"65","Colchester United",24,13,17,1.40705096977059,1.04127296578235,1.31487449918235,1.04127296578235,11.4705882352941,11.3529411764706,4.23529411764706,11.1764705882353,11.1764705882353,3.23529411764706,17.5709391905795,17.1719516535007,454.823529411765,0.739136057941024,22.9908632940572
"71","Crawley Town",17,19,18,1.44131788738333,1.30038851278889,1.22367899849444,1.21333295723333,14.3888888888889,14.1111111111111,4.44444444444444,12.2777777777778,12.1666666666667,4.66666666666667,18.5105837415092,17.5552451827204,507.055555555556,0.768489098279829,21.9989715415262
"75","Crewe Alexandra",27,9,17,1.42082057684118,1.17852218523529,1.23646763566471,1.08634571464706,13.1176470588235,12.8823529411765,4.11764705882353,12.9411764705882,12.8235294117647,4.29411764705882,17.7829833727554,18.1620821302011,418.823529411765,0.672191011235955,24.5462828457233
"93","Fleetwood Town",26,12,18,1.34552809268889,1.49323060102222,1.25847253713333,1.36264726768889,12.1111111111111,12,4.22222222222222,15.5,15.3333333333333,4.38888888888889,16.9982429692828,18.302616005444,399.666666666667,0.666805671392827,25.6081296733667
"106","Gillingham",27,8,17,1.36350132121765,1.29133385899412,1.04088367415882,1.19915738840588,12.4117647058824,12,4.29411764705882,12.7058823529412,12.5882352941176,3.47058823529412,16.408657134595,17.933454579372,344.588235294118,0.583475588938204,27.1977859103363
"111","Grimsby Town",26,10,18,1.73109918646667,0.991054953811111,1.4699325198,0.947527176033333,14.6666666666667,14.3333333333333,4.94444444444444,9.83333333333333,9.77777777777778,3.22222222222222,17.9124819305976,17.207272353725,482.388888888889,0.727513532189335,22.4479326981055
"120","Harrogate Town",15,23,17,0.886927628764706,1.72734663924118,0.840839393470588,1.68125840394706,9.82352941176471,9.76470588235294,3.17647058823529,16.1764705882353,16.1176470588235,4.35294117647059,19.7082836749725,17.0091470778514,423,0.669169795577806,24.2065918438659
"143","Milton Keynes Dons",32,3,18,1.19630040589444,1.04611165413889,1.06571707256111,0.959056098583333,11,10.8333333333333,3.88888888888889,10.2777777777778,10.1666666666667,3.5,16.8763788658343,18.0341338624165,411.444444444444,0.658385093167702,24.0867817443694
"152","Newport County AFC",12,24,18,1.06853657092778,1.52304475515556,0.981481015372222,1.34893364404444,10.2222222222222,10.1111111111111,3.44444444444444,14.2222222222222,14,4.44444444444444,18.5019642091715,17.0100447173033,407.555555555556,0.691793893129771,25.1000924732306
"159","Notts County",31,4,18,1.12747690642222,1.01539229801667,1.04042135086667,0.971864520238889,10.7222222222222,10.6111111111111,4.27777777777778,10,9.94444444444444,3.27777777777778,18.0124733348786,17.7757803156881,509.222222222222,0.757800567313986,21.2773045946192
"165","Oldham Athletic",23,16,18,1.45349716575556,1.08610177518889,1.3664416102,0.999046219633333,14.3333333333333,14.2222222222222,3.83333333333333,12.1666666666667,12.0555555555556,3.33333333333333,17.2348010091067,17.9851565415229,399.277777777778,0.641575066091554,25.4538719179713
"182","Salford City",29,6,18,1.69440565217778,1.38625922158889,1.52029454106667,1.21214811047778,14.2777777777778,14.0555555555556,4.61111111111111,12.2222222222222,12,3.94444444444444,17.7004907398867,16.6908253354965,393.388888888889,0.646518853269312,25.3239788425434
"187","Shrewsbury Town",16,22,17,0.874023583052941,1.11224349236471,0.874023583052941,1.11224349236471,11.7058823529412,11.7058823529412,2.82352941176471,11.8235294117647,11.8235294117647,4.35294117647059,18.6764182779241,18.9505086894385,384.764705882353,0.645772817611986,25.9090576315242
"210","Swindon Town",34,2,18,1.41947825373889,1.21640883636111,1.37595047596111,1.17288105858333,12.8888888888889,12.8333333333333,4.94444444444444,10.9444444444444,10.8888888888889,3.44444444444444,17.6945492198615,17.6120055295867,456.722222222222,0.704050602116531,24.9436732607821
"218","Tranmere Rovers",23,15,18,1.01682258405556,1.39354496639444,1.01682258405556,1.26296163306111,11.5,11.5,3.22222222222222,13.8888888888889,13.7222222222222,4.05555555555556,18.5755933911379,17.5415402459973,405.666666666667,0.657628047110381,25.4384748916735
"224","Walsall",35,1,18,1.17651384122778,0.974653815283333,1.17651384122778,0.887598259727778,11.8333333333333,11.8333333333333,4.38888888888889,11.0555555555556,10.9444444444444,3,17.1170834108229,17.7711642037107,321.5,0.608605495075168,27.0356979419215
