"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"5","Accrington Stanley",43,13,29,1.08798197941034,1.25125207420345,1.00693025527241,1.17020035006552,12.7931034482759,12.6896551724138,4.27586206896552,11.4137931034483,11.3103448275862,3.82758620689655,19.5557383150396,17.2026787032812,408.724137931034,0.621614781068084,24.6640302033241
"18","Barnet",46,10,30,1.63972910738333,1.02924109541333,1.48302910738333,0.950891095413333,14.5333333333333,14.3333333333333,5.03333333333333,9.7,9.6,3.16666666666667,16.4804247601693,18.1500716359936,455.433333333333,0.696699114396545,23.2202828120252
"24","Barrow",24,22,29,1.1593207057931,1.55486375367931,1.1593207057931,1.50082927092069,11.2758620689655,11.2758620689655,3.27586206896552,14.6206896551724,14.551724137931,5.06896551724138,16.9885650525136,17.9326519872282,406.51724137931,0.663584697599457,24.3674032159047
"42","Bristol Rovers",27,19,30,1.09548144088,1.34972899563667,1.06936477421333,1.21914566230333,11,10.9666666666667,2.83333333333333,11.6666666666667,11.5,3.9,16.9679352224575,17.4022043366301,404.466666666667,0.658068238008901,25.2143233212832
"46","Bromley",62,1,30,1.43517901078,1.21201730529667,1.35682901078,1.18590063863,13.3,13.2,4.43333333333333,10.8666666666667,10.8333333333333,3.66666666666667,16.7043948896048,17.1681452009009,334.033333333333,0.527392475800818,27.4180129160962
"55","Cambridge United",56,3,30,1.33857686735667,0.87452746641,1.26022686735667,0.770060799743333,11.2666666666667,11.1666666666667,3.56666666666667,8.23333333333333,8.1,2.93333333333333,16.3253382837244,18.1001190350984,425.733333333333,0.650172251800814,24.8337536617812
"69","Cheltenham Town",30,18,29,0.921606466062069,1.61238930277931,0.867571983303448,1.47730309588276,10.2068965517241,10.1379310344828,2.89655172413793,15.551724137931,15.3793103448276,5.44827586206897,19.9447977029186,17.7126836009574,408.413793103448,0.670466058763931,24.949912346361
"73","Chesterfield",48,8,30,1.28817316829,1.35742063397667,1.26205650162333,1.17460396731,11.2333333333333,11.2,3.83333333333333,10.9,10.6666666666667,3.76666666666667,16.8265554027069,16.7352264018781,516.1,0.743395982690693,22.9738094896855
"77","Colchester United",45,11,29,1.41800997398621,0.957105808393103,1.28292376708966,0.930088567013793,11.8620689655172,11.6896551724138,3.96551724137931,10.6551724137931,10.6206896551724,3.13793103448276,17.6969100824169,17.733211087968,461.310344827586,0.736657198385409,22.7555666980042
"80","Crawley Town",26,20,31,1.31379758367742,1.34288172696774,1.18742661593548,1.26705914632258,13.6129032258065,13.4516129032258,4.29032258064516,12.6129032258065,12.5161290322581,4.58064516129032,18.4441478992918,17.6146666890739,480.967741935484,0.74131455399061,22.8115658090946
"84","Crewe Alexandra",47,9,31,1.30091862372903,1.3022000821,1.1745476559871,1.22637750145484,12.3225806451613,12.1612903225806,3.90322580645161,13.5483870967742,13.4516129032258,4.2258064516129,17.9224610139636,17.9077666474724,423.258064516129,0.683103421995275,24.2060561499276
"109","Fleetwood Town",37,15,29,1.32422919026552,1.39412552141724,1.21616022474828,1.31307379727931,11.8275862068966,11.6896551724138,4.10344827586207,14.3448275862069,14.2413793103448,3.89655172413793,17.4438897527766,18.2655499040066,406.48275862069,0.654648795385137,25.3558522773753
"122","Gillingham",41,14,29,1.44881481488621,1.29267095162759,1.15162515971379,1.18460198611034,13.3103448275862,12.9310344827586,4.48275862068965,12.9310344827586,12.7931034482759,3.68965517241379,17.000286153637,18.030658722253,365.827586206897,0.604203977754737,26.2253628154114
"125","Grimsby Town",45,12,29,1.54916951101034,1.04707681694828,1.33303157997586,0.966025092810345,13.7241379310345,13.448275862069,4.24137931034483,10.2068965517241,10.1034482758621,3.17241379310345,17.6482987545179,17.7176503248614,469.344827586207,0.704283300271839,22.939627814672
"132","Harrogate Town",21,24,31,0.919470578725807,1.79485809334516,0.868922191629032,1.64321293205484,10.741935483871,10.6774193548387,3.19354838709677,17,16.8064516129032,5.12903225806452,19.4040517193654,17.2975768214524,414.870967741935,0.649016406189254,24.1597897868323
"158","Milton Keynes Dons",54,5,30,1.43108635241,1.06939741153,1.27438635241,0.99104741153,11.8666666666667,11.6666666666667,4.33333333333333,10.7333333333333,10.6333333333333,3.26666666666667,17.0455809840849,18.5741247900043,396.6,0.645318540931249,24.1371401362666
"166","Newport County AFC",21,23,29,1.04019593044138,1.56845260575517,0.959144206303448,1.40634915747931,10.5862068965517,10.4827586206897,3.48275862068966,14.4827586206897,14.2758620689655,4.6551724137931,18.6256182357323,16.939997210923,407,0.692535795984072,24.747291629806
"172","Notts County",57,2,30,1.18106513217667,1.00000545825333,1.12883179884333,0.94777212492,11.1,11.0333333333333,4,9.73333333333333,9.66666666666667,3.2,17.694087468968,18.4618411440631,496,0.749596774193548,21.5231341631808
"178","Oldham Athletic",35,16,28,1.40098684390714,1.27095182368929,1.28905827247857,1.13104110940357,13.8571428571429,13.7142857142857,4.25,11.5,11.3214285714286,3.71428571428571,17.5321062120645,17.5860629074076,384.785714285714,0.625301652125487,25.5544002847967
"208","Salford City",52,6,29,1.65104962452069,1.21292941101379,1.48894617624483,1.10486044549655,14.4827586206897,14.2758620689655,4.82758620689655,11.9310344827586,11.7931034482759,4.10344827586207,17.760274129564,18.0377204612976,385.551724137931,0.629907879438333,25.4613716036938
"218","Shrewsbury Town",26,21,30,0.870664491506667,1.24786915673333,0.870664491506667,1.1172858234,11.7666666666667,11.7666666666667,3,12.0666666666667,11.9,4.36666666666667,18.8906473699462,18.3557864617825,377.233333333333,0.631085976848988,25.8246851432093
"236","Swindon Town",55,4,30,1.41758801199333,1.2623571113,1.33923801199333,1.21012377796667,12.6333333333333,12.5333333333333,4.8,12.3,12.2333333333333,3.6,17.9682213141026,17.4047524286087,457.466666666667,0.701763334304867,24.4319797734509
"242","Tranmere Rovers",32,17,30,1.17631709502333,1.44221562694,1.12408376169,1.33774896027333,12.8,12.7333333333333,3.83333333333333,14.0666666666667,13.9333333333333,4.33333333333333,18.327419422907,17.4698657157914,415.833333333333,0.650821643286573,24.8286233318637
"246","Walsall",49,7,30,1.09094799065333,1.02464442455,1.06483132398667,0.972411091216667,10.8333333333333,10.8,3.7,11.7,11.6333333333333,3.63333333333333,17.0152413809294,18.3783975380386,326.166666666667,0.599591211037302,26.5745905369954
