"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"2","Accrington Stanley",46,13,34,1.03779277091176,1.33348201251176,0.968660417970588,1.21826142427647,12.3823529411765,12.2941176470588,4.23529411764706,12.4411764705882,12.2941176470588,3.91176470588235,19.4138412528185,17.3624049802666,401.470588235294,0.617435897435897,24.723873992674
"19","Barnet",53,8,35,1.59087658079143,1.01855949842,1.45656229507714,0.929016641277143,14.3714285714286,14.2,4.68571428571429,9.54285714285714,9.42857142857143,3.14285714285714,16.5211328119294,18.2772529673138,456.885714285714,0.695266087174035,23.302092055575
"23","Barrow",27,22,32,1.14554372232187,1.4784137506,1.12105934732188,1.4294450006,10.96875,10.9375,3.1875,14.09375,14.03125,4.90625,17.0571323421799,18.0846702224212,408.75,0.663837920489297,24.2773047792278
"35","Bristol Rovers",31,20,34,1.14197696517059,1.37107451377941,1.09588872987647,1.20976569025,11.3235294117647,11.2647058823529,2.94117647058824,11.5294117647059,11.3235294117647,4.02941176470588,16.9747127104262,17.17316981181,404.352941176471,0.655949956357288,25.2713361347432
"41","Bromley",68,1,34,1.40739073343529,1.18402202508235,1.2921701452,1.13793378978824,13.2352941176471,13.0882352941176,4.26470588235294,11.3529411764706,11.2941176470588,3.79411764705882,16.793097425035,17.6646011544958,335.852941176471,0.529205709781942,27.2526059578072
"43","Cambridge United",64,2,34,1.32346334824412,0.917598445667647,1.23128687765588,0.779333739785294,11.2941176470588,11.1764705882353,3.52941176470588,8.23529411764706,8.05882352941176,2.97058823529412,16.2056971557637,18.0539191114492,427.411764705882,0.649532067162125,24.7038688252319
"49","Cheltenham Town",36,18,33,0.917468670512121,1.51535096090909,0.846241397784849,1.39663883969697,10.3030303030303,10.2121212121212,2.96969696969697,15.3939393939394,15.2424242424242,5.27272727272727,19.9575803741386,17.863029442524,405.666666666667,0.669306043176216,25.052586227706
"55","Chesterfield",53,7,34,1.33811809278235,1.30590594974706,1.31507397513529,1.14459712621765,11.7647058823529,11.7352941176471,3.82352941176471,11.0882352941176,10.8823529411765,3.67647058823529,16.860304879235,16.9081109381288,504.5,0.737596921821256,23.1233068459628
"59","Colchester United",49,11,32,1.43459044806563,0.9725933717375,1.28768419806563,0.9481089967375,11.75,11.5625,4,10.78125,10.75,3.0625,17.7139013371961,17.5149508341627,466.96875,0.73686676035602,22.6299639487318
"62","Crawley Town",28,21,35,1.26744935539714,1.41513148627429,1.15552078396857,1.32558862913143,13.5142857142857,13.3714285714286,4.17142857142857,12.7428571428571,12.6285714285714,4.74285714285714,18.4908759802709,17.4387169179799,480.942857142857,0.735341293887008,22.8128210190459
"64","Crewe Alexandra",53,6,34,1.23556324925294,1.31260028532353,1.12034266101765,1.24346793238235,11.8823529411765,11.7352941176471,3.67647058823529,14.0882352941176,14,4.20588235294118,17.9305030334927,18.0430809745061,420.676470588235,0.680836188212263,24.2662107769839
"85","Fleetwood Town",45,15,33,1.32844083117879,1.31033730143636,1.23347113420909,1.21536760446667,12.5151515151515,12.3939393939394,4.24242424242424,13.5151515151515,13.3939393939394,3.60606060606061,17.5159325721378,18.2979520714591,416.272727272727,0.660260610031302,25.0528759296571
"95","Gillingham",41,16,32,1.41628313484063,1.29448782124688,1.14695500984062,1.19655032124688,13.625,13.28125,4.4375,12.90625,12.78125,3.75,17.0714500170637,17.9099841309812,372.875,0.609872611464968,26.0307068478629
"99","Grimsby Town",49,12,32,1.55949836069688,1.06248519140625,1.36362336069688,0.98903206640625,14.09375,13.84375,4.5,10.375,10.28125,3.21875,17.4666253424405,17.6942247449271,468.21875,0.704998998865381,22.9764469188747
"108","Harrogate Town",27,23,35,0.900210418025714,1.72914568836571,0.855438989454286,1.59483140265143,11.2857142857143,11.2285714285714,3.34285714285714,16.3714285714286,16.2,4.74285714285714,19.834796810273,17.2840407125787,423.085714285714,0.658630470016207,24.0090982204518
"127","Milton Keynes Dons",62,3,34,1.48224425874412,1.00394572751765,1.29789131756765,0.934813374576471,11.9117647058824,11.6764705882353,4.38235294117647,10.2941176470588,10.2058823529412,3.14705882352941,16.9517596468053,18.744467120565,398.441176470588,0.641248985015132,24.2425794154647
