"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"4","Accrington Stanley",40,13,28,1.08476842361071,1.23283834185714,1.00082199503929,1.14889191328571,12.7857142857143,12.6785714285714,4.25,11.25,11.1428571428571,3.71428571428571,19.2880835197967,17.2990379850964,410.392857142857,0.623531459403011,24.6249325559133
"18","Barnet",43,11,29,1.63241611327931,1.02632162122069,1.47031266500345,0.945269897082759,14.4827586206897,14.2758620689655,4.86206896551724,9.75862068965517,9.6551724137931,3.17241379310345,16.3983660270784,18.2678969537759,443.172413793103,0.685340802987862,23.4068731762138
"24","Barrow",24,21,27,1.21123503169259,1.53656073442963,1.21123503169259,1.47852369739259,11.4074074074074,11.4074074074074,3.2962962962963,14.6296296296296,14.5555555555556,5.07407407407407,17.0352886450386,17.9526125370585,403.296296296296,0.663421801818349,24.3963629821196
"38","Bristol Rovers",27,19,29,1.08703665572414,1.29916975867586,1.06001941434483,1.16408355177931,10.9310344827586,10.8965517241379,2.86206896551724,11.5862068965517,11.4137931034483,3.79310344827586,17.04828234837,17.5878905381423,406.655172413793,0.659882981429662,25.1204595251802
"42","Bromley",59,1,29,1.44948417771034,1.2134248834,1.36843245357241,1.18640764202069,13.3793103448276,13.2758620689655,4.48275862068965,10.8620689655172,10.8275862068966,3.6551724137931,16.6274861132387,17.1707572082901,334.241379310345,0.528422572990818,27.3842605418549
"45","Cambridge United",53,2,28,1.32504046330714,0.873752311125,1.24109403473571,0.761823739696429,11,10.8928571428571,3.64285714285714,8.21428571428571,8.07142857142857,2.92857142857143,16.4387510973303,18.1138566790662,423.178571428571,0.646805637606549,24.8466420599435
"53","Cheltenham Town",30,18,28,0.927795357432143,1.539207875775,0.871831071717857,1.39929716148929,10.0714285714286,10,2.92857142857143,15.4285714285714,15.25,5.28571428571429,19.8913764574817,17.7676515746183,408.642857142857,0.671473518615627,24.9155236698392
"57","Chesterfield",45,8,29,1.2354913165931,1.35800823478966,1.20847407521379,1.16888754513448,11.1379310344828,11.1034482758621,3.72413793103448,10.8275862068966,10.5862068965517,3.82758620689655,16.9947643148839,16.8067067338741,519.827586206897,0.745273631840796,22.897671796272
"63","Colchester United",42,12,28,1.46101479792857,0.963881277810714,1.32110408364286,0.935899134953571,12.0714285714286,11.8928571428571,3.96428571428571,10.5,10.4642857142857,3.10714285714286,17.6469037824886,17.664732404564,458,0.734638178415471,22.8363834440034
"68","Crawley Town",26,20,29,1.36776731597931,1.32776967410345,1.23268110908276,1.24671794996552,14,13.8275862068966,4.44827586206897,12.3448275862069,12.2413793103448,4.55172413793103,18.253528342999,17.6221083086298,481.51724137931,0.74112002291607,22.7789498863936
"73","Crewe Alexandra",44,10,30,1.28892962142333,1.33020763524333,1.15834628809,1.25185763524333,12.1666666666667,12,3.83333333333333,13.7,13.6,4.26666666666667,17.8448331289792,17.7231139872424,425.7,0.683971497924986,24.2348040672774
"92","Fleetwood Town",37,15,28,1.32969460633571,1.40747539111786,1.21776603490714,1.32352896254643,11.8571428571429,11.7142857142857,4.10714285714286,14.4642857142857,14.3571428571429,3.92857142857143,17.4555041274701,18.2342711383976,404.5,0.65548295956207,25.3622070144535
"106","Gillingham",38,14,27,1.45019597205185,1.28381271775185,1.13099226834815,1.16773864367778,13.4074074074074,13,4.48148148148148,12.7777777777778,12.6296296296296,3.62962962962963,16.7937036588904,18.0110055167075,365.259259259259,0.604137091867775,26.3124289301055
"111","Grimsby Town",44,9,28,1.54347507861429,1.03651345133214,1.34760007861429,0.980549165617857,13.7142857142857,13.4642857142857,4.32142857142857,10.2142857142857,10.1428571428571,3.10714285714286,17.6631314301481,17.5643921470033,470.25,0.7053998632946,22.8513347144756
"120","Harrogate Town",18,24,30,0.910461038283333,1.81444062994,0.85822770495,1.65774062994,10.7666666666667,10.7,3.13333333333333,17.1,16.9,5.26666666666667,19.4770037609318,17.3531576728881,414.8,0.649308903889425,24.1375149829998
"143","Milton Keynes Dons",51,5,29,1.35861769166207,1.08139219942069,1.19651424338621,1.00034047528276,11.6206896551724,11.4137931034483,4.13793103448276,10.6206896551724,10.5172413793103,3.31034482758621,17.0738455372987,18.4546927436151,399.896551724138,0.649133396568078,24.0340832406053
"152","Newport County AFC",20,23,28,1.02939121345,1.56707483408214,0.973426927735714,1.42716411979643,10.6071428571429,10.5357142857143,3.42857142857143,14.5,14.3214285714286,4.75,18.5123347743182,16.9291250172189,409.928571428571,0.694981704129639,24.6731201521694
"159","Notts County",51,6,28,1.17413899504286,1.007388446875,1.11817470932857,0.951424161160714,10.9642857142857,10.8928571428571,4,9.82142857142857,9.75,3.17857142857143,17.7754835241252,18.3322803910583,495.428571428571,0.749351211072664,21.6635096848421
"165","Oldham Athletic",35,16,27,1.39545780778519,1.26178349736667,1.30840225222963,1.11669090477407,13.8888888888889,13.7777777777778,4.22222222222222,11.5555555555556,11.3703703703704,3.62962962962963,17.5398090448941,17.6378361291439,383,0.623634077942172,25.64868955308
"184","Salford City",52,4,28,1.64691437611429,1.21417826348571,1.47902151897143,1.10224969205714,14.4285714285714,14.2142857142857,4.75,11.8928571428571,11.75,4.07142857142857,17.8574887349905,17.6907095039535,382.964285714286,0.628182411638534,25.4374173179987
"189","Shrewsbury Town",23,22,28,0.844634537157143,1.29959671054643,0.844634537157143,1.15968599626071,11.5,11.5,2.89285714285714,12.2857142857143,12.1071428571429,4.42857142857143,18.8104917538746,18.4492919757957,378.464285714286,0.633198074926866,25.8724319869491
"212","Swindon Town",52,3,29,1.41410840432414,1.2524290524069,1.33305668018621,1.22541181102759,12.7241379310345,12.6206896551724,4.75862068965517,12.2758620689655,12.2413793103448,3.55172413793103,18.0223536426897,17.4082158081766,456.51724137931,0.702772112697334,24.4295543780376
"220","Tranmere Rovers",32,17,29,1.14350189847241,1.43992401822759,1.08946741571379,1.33185505271034,12.6551724137931,12.5862068965517,3.75862068965517,14.0689655172414,13.9310344827586,4.31034482758621,18.3540762631192,17.4235599666841,413.689655172414,0.648495457197633,24.8515375564725
"226","Walsall",49,7,29,1.09015634043448,0.995965939824138,1.06313909905517,0.941931457065517,10.9310344827586,10.8965517241379,3.72413793103448,11.551724137931,11.4827586206897,3.41379310344828,17.0917900335852,18.3661673784796,327.827586206897,0.596823393289155,26.5840200278216
