"","Group.1","points","position","matches_played","shot.statsbomb_xg.for.pg","shot.statsbomb_xg.against.pg","shot.statsbomb_xg_np.for.pg","shot.statsbomb_xg_np.against.pg","shots.pg","shots.np.pg","shots.on.target.pg","shots.against.pg","shots.np.against.pg","shots.on.target.against.pg","shot.distance.pg","shot.distance.against.pg","pass.pg","pass.success.pg","pass.length.pg"
"6","Accrington Stanley",18,18,17,1.19123002595294,1.30227013325294,1.09905355536471,1.16400542737059,12.7058823529412,12.5882352941176,4.05882352941176,11.1764705882353,11,3.58823529411765,18.633029469363,17.2198952389695,382.294117647059,0.608862901984921,25.1815013344207
"20","Barnet",23,14,16,1.50573248568125,1.05626925464375,1.40779498568125,0.90936300464375,14.125,14,5,9.4375,9.25,2.6875,16.6388459194853,19.0130937970133,446.875,0.69048951048951,23.2035832231678
"27","Barrow",19,17,17,0.984263233505882,1.5391866074,0.984263233505882,1.5391866074,9.88235294117647,9.88235294117647,2.64705882352941,15.1176470588235,15.1176470588235,5.11764705882353,17.3248104351328,17.942504189265,378.294117647059,0.650598662727414,24.7897009740787
"47","Bristol Rovers",17,20,17,1.12525896134118,1.27493500005294,1.07917072604706,1.13667029417059,10.8235294117647,10.7647058823529,2.47058823529412,11.3529411764706,11.1764705882353,3.94117647058824,16.3058433400533,17.0196955076829,408.411764705882,0.67175572519084,25.2116254257007
"51","Bromley",27,6,16,1.3852406021375,1.04135976595,1.2873031021375,0.99239101595,13.75,13.625,4.0625,10.125,10.0625,3.375,16.9045179002935,16.99072013235,348.5625,0.553882015420477,27.10764362591
"60","Cambridge United",26,10,17,1.13532020891176,0.793295988923529,1.13532020891176,0.747207753629412,11.3529411764706,11.3529411764706,3.17647058823529,7.64705882352941,7.58823529411765,2.82352941176471,16.9649943156846,17.9274471673158,408.823529411765,0.635539568345324,25.0587696448374
"72","Cheltenham Town",17,21,17,0.731054612270588,1.67068627258235,0.731054612270588,1.5324215667,9,9,2.52941176470588,17.4705882352941,17.2941176470588,5.58823529411765,20.4980420769217,17.7492868214542,387.529411764706,0.653157255616272,25.5911260373664
"76","Chesterfield",28,5,17,1.30825415392353,1.44788395319412,1.26216591862941,1.21744277672353,11.7058823529412,11.6470588235294,4.05882352941176,10.7058823529412,10.4117647058824,4.35294117647059,16.5848689780012,16.9834396515482,515.294117647059,0.750570776255708,22.8648319932249
"81","Colchester United",21,15,16,1.42779718971875,1.0036405991125,1.32985968971875,1.0036405991125,11.6875,11.5625,4.25,10.875,10.875,3.1875,17.4986348253177,17.3245640476069,464.0625,0.743164983164983,22.9537420861481
"86","Crawley Town",17,19,17,1.42830265656471,1.19904843702941,1.24394971538824,1.10687196644118,14.2941176470588,14.0588235294118,4.41176470588235,12,11.8823529411765,4.47058823529412,18.368570262041,17.5913883947901,511.529411764706,0.771389144434223,21.9742218559694
"91","Crewe Alexandra",27,7,17,1.42082057684118,1.17852218523529,1.23646763566471,1.08634571464706,13.1176470588235,12.8823529411765,4.11764705882353,12.9411764705882,12.8235294117647,4.29411764705882,17.7829833727554,18.1620821302011,418.823529411765,0.672191011235955,24.5462828457233
"115","Fleetwood Town",26,11,17,1.40224767634118,1.43376780861765,1.31007120575294,1.34159133802941,12.3529411764706,12.2352941176471,4.23529411764706,15.2941176470588,15.1764705882353,4.35294117647059,16.8102342491456,18.2809269337367,399.764705882353,0.668334314302531,25.6599374441142
"130","Gillingham",26,9,16,1.41429300003125,1.28500723399375,1.07151175003125,1.18706973399375,12.5,12.0625,4.25,12.5625,12.4375,3.5,16.2310006453332,17.9720946806924,343.5,0.583697234352256,27.2262936431496
"134","Grimsby Town",26,8,17,1.75103137993529,1.00648252798235,1.47450196817059,0.960394292688235,14.7647058823529,14.4117647058824,4.88235294117647,10.0588235294118,10,3.29411764705882,17.8574417232256,17.1865583650661,479.529411764706,0.725956820412169,22.5066093740984
"142","Harrogate Town",15,23,16,0.91974918714375,1.77005941168125,0.87078043714375,1.72109066168125,9.9375,9.875,3.3125,16.0625,16,4.25,19.699224247674,16.9353406946422,424.6875,0.671081677704194,24.0848567990052
"172","Milton Keynes Dons",29,2,17,1.11937113142353,1.08521850611176,1.02719466083529,0.993042035523529,10.5294117647059,10.4117647058824,3.82352941176471,10.4117647058824,10.2941176470588,3.47058823529412,16.6934868865242,17.8578925964067,408.764705882353,0.658080299323644,24.2231307524536
"182","Newport County AFC",11,24,17,1.06440343338824,1.55434090061765,0.9722269628,1.36998795944118,10.1764705882353,10.0588235294118,3.35294117647059,14.2941176470588,14.0588235294118,4.52941176470588,18.4376474483042,17.1357341364165,398.882352941176,0.684559799439611,25.2647689697124
"189","Notts County",28,4,16,1.149178984825,0.94586679275,1.051241484825,0.89689804275,10.75,10.625,4.5,9.5,9.4375,3.125,17.9701551295062,18.1155041104472,513.6875,0.759824796203918,21.1035885039883
"195","Oldham Athletic",23,13,17,1.45764341834706,1.12379188920588,1.36546694775882,1.03161541861765,14.1764705882353,14.0588235294118,3.76470588235294,12.4705882352941,12.3529411764706,3.47058823529412,17.157691177697,17.9981777938396,399.352941176471,0.643835616438356,25.4283263329592
"224","Salford City",26,12,16,1.5673999039625,1.41637395789375,1.3715249039625,1.26946770789375,14.0625,13.8125,4.4375,12.125,11.9375,3.9375,17.629945472032,16.326238532054,392.5,0.64187898089172,25.4491089465048
"234","Shrewsbury Town",16,22,17,0.874023583052941,1.11224349236471,0.874023583052941,1.11224349236471,11.7058823529412,11.7058823529412,2.82352941176471,11.8235294117647,11.8235294117647,4.35294117647059,18.6764182779241,18.9505086894385,384.764705882353,0.645772817611986,25.9090576315242
"256","Swindon Town",31,1,17,1.41248576108824,1.21694703941765,1.36639752579412,1.17085880412353,12.9411764705882,12.8823529411765,4.94117647058824,10.8235294117647,10.7647058823529,3.52941176470588,17.7646245879632,17.7730562101481,457.764705882353,0.707401696222051,24.8265815827409
"263","Tranmere Rovers",20,16,17,1.03376590118235,1.39362102927059,1.03376590118235,1.25535632338824,11.8235294117647,11.8235294117647,3.29411764705882,13.9411764705882,13.7647058823529,3.94117647058824,18.5988164466792,17.4629017061231,408.882352941176,0.658466407711121,25.440610510574
"268","Walsall",29,3,16,1.09435086516875,0.99660232938125,1.09435086516875,0.89866482938125,11.5,11.5,4.25,11.0625,10.9375,3.0625,17.3341916072023,17.6379537155618,320.875,0.612972341254383,26.9408500175107
